file_id,reference,nuance,genesys,microsoft
9140268371110000251_AwaS,c'est que je viens de perdre ma carte de guichet je suis pas capable de la trouver nulle part je suis dans un parc et j'ai paypass en plus fait que il faudra que je cancelle ma carte,c'est que je viens de perdre ma carte de guichet je suis pas capable de la trouver nulle part je suis dans un parc et j'ai paypass en plus fait que il faudrait que je cancelle ma carte,ce c'est que je viens de faire ma carte de guichet je suis pas capable de la trouver une part si dans un parc ils étaient pas en plus fait que il faudrait que je cancelle ma ca,c'est que je viens de perdre ma carte de guichet je suis pas capable de la trouver nulle part je suis dans un parc et j'ai payé passé en plus fait que il faudra que je cancelle ma carte
9140268371110000251_Charles,c'est que je viens de perdre ma carte de guichet je suis pas capable de la trouver nulle part je suis dans un parc et j'ai paypass en plus fait que il faudra que je cancelle ma carte,c'est que je viens de perdre ma carte de guichet je suis pas capable de la trouver nulle part je suis dans un parc et j'ai paypass en plus fait qu'il faudrait que je cancelle ma carte,ce que je viens de perdre ma carte de guichet je suis pas capable de trouver nulle part je suis dans un parc et je paye pas sans plus fait qu'il faudrait que je cancelle ma carte,c'est que je viens de perdre ma carte de guichet je suis pas capable de la trouver nulle part je suis dans un parc et j'ai paypass en plus fait qu'il faudrait que je cancelle ma carte
9140268371110000251_NajatS,c'est que je viens de perdre ma carte de guichet je suis pas capable de la trouver nulle part je suis dans un parc et j'ai paypass en plus fait que il faudra que je cancelle ma carte,c'est que je viens de perdre ma carte de guichet je suis pas capable de la trouver nulle part je suis dans un parc et j'ai pas son plus fait que il faudrait que je cancelle ma carte,c'est que je perde ma carte de guichet je suis pas capable à trouver nulle part je suis dans un parc et j'étais pas sans plus fait que il faudra que je cancelle ma carte,c'est que je viens de perdre ma carte de guichet je suis pas capable de la trouver nulle part je suis dans un parc et j'ai pas son plus fait que il faudra que je cancelle ma carte
9140275979500000251_Charles,oui [hésitation] j'aimerais savoir si [hésitation] je vais être chargé pour les chèques à la fin,oui j'aimerais savoir si je vais être chargé pour les chèques à la fin,y oui j'aimerais savoir si je vais être chargé pour les chèques à la fin,oui j'aimerais savoir si je vais être chargé pour les chèques à la fin
9140275979500000251_NaimaF,oui [hésitation] j'aimerais savoir si [hésitation] je vais être chargé pour les chèques à la fin,oui j'aimerais savoir si je vais être chargé pour les chèques à la fin,oui j'aimerais savoir si je vais être chargé pour le chèque à la fin,oui j'aimerais savoir si je vais être chargée pour les chèques à la fin
9140275979500000251_NajatS,oui [hésitation] j'aimerais savoir si [hésitation] je vais être chargé pour les chèques à la fin,oui j'aimerais savoir si je vais être chargé pour les chèques à la fin,oui j'aimerais savoir si je vais être chargé pour les chèques à la fin,oui j'aimerais savoir si je vais être chargé pour les chèques à la fin
9140276196020000251_Charles,"écoutez j'arrive pas à avoir accès en ligne là ça fait longtemps à mon compte puis aussi [hésitation] à huit chiffres c'est marqué ""on peut pas vous pouvez pas pour pour l'instant on peut pas faire votre transaction""",écoutez j'arrive pas avoir action ligne là ça fait longtemps à mon compte pis aussi à huit chiffres c'est marqué on peut pas vous pouvez pas pour pour l'instant on peut pas faire votre transaction,écoutez j'arrive pas avoir accès en ligne là ça fait longtemps à mon compte puis aussi à huit chiffres c'est marqué on peut pas vous pouvez pas pour pour l'instant on peut pas faire votre transaction,écouter j'arrive pas à avoir accès en ligne là ça fait longtemps à mon compte puis aussi à huit chiffres c'est marqué on peut pas vous pouvez pas? pour l'instant on ne peut pas faire votre transaction
9140276196020000251_NajatS,"écoutez j'arrive pas à avoir accès en ligne là ça fait longtemps à mon compte puis aussi [hésitation] à huit chiffres c'est marqué ""on peut pas vous pouvez pas pour pour l'instant on peut pas faire votre transaction""",écoutez j'arrive pas avoir action ligne là ça fait longtemps à mon compte pis aussi à huit chiffres c'est marqué on peut pas vous pouvez pas pour pour l'instant on peut pas faire votre transaction,écoutez j'arrive pas à avoir accès en ligne là ça fait longtemps à mon compte puis aussi u huit chiffres c'est marqué on peut pas vous pouvez pas pour pour l'instant on peut pas faire votre transaction,écoutez j'arrive pas à avoir accès en ligne là ça fait longtemps à mon compte puis aussi à huit chiffres c'est marqué on peut pas vous pouvez pas pour pour l'instant on peut pas faire votre transaction
9140276196020000251_Natalia,"écoutez j'arrive pas à avoir accès en ligne là ça fait longtemps à mon compte puis aussi [hésitation] à huit chiffres c'est marqué ""on peut pas vous pouvez pas pour pour l'instant on peut pas faire votre transaction""",écouter je arrive pas avoir action ligne là ça fait longtemps à mon compte pis aussi à huit chiffres c'est marqué on peut pas vous pouvez pas pour pour l'instant on peut pas faire vos transactions,écoutez j'aurais pas avoir accès en ligne là ça fait longtemps à mon compte puis aussi tu c'est marqué on ne peut pas trouvez pas pour pour l'instant on peut pas faire votre transaction,écoutez j'arrive pas à avoir accès en ligne là ça fait longtemps à mon compte puis aussi à huit chips c'est marqué on ne peut pas vous pouvez pas pour? pour l'instant on ne peut pas faire votre attraction
9140276385610000251_Anne,oui ça va bien je m'excuse là c'est [hésitation] [barge in] on s'est parlé vendredi là [hésitation] j'étais sur l'impression que c'est que c'était déjà réglé là mais,oui ça va bien je m'excuse là c'est on s'est parlé vendredi là j'étais sur l'impression que c'est déjà réglé là mais,oui ça va bien je m'excuse là c'est on s'est parlé vendredi là j'étais sur l'impression que c'est que c'était déjà réglé là mais ,oui ça va bien je m'excuse là c'est on s'est parlé vendredi là je j'étais sur l'impression que c'est que c'était déjà réglé là mais
9140276385610000251_NaimaF,oui ça va bien je m'excuse là c'est [hésitation] [barge in] on s'est parlé vendredi là [hésitation] j'étais sur l'impression que c'est que c'était déjà réglé là mais,oui ça va bien je m'excuse là c'est on on s'est parlé vendredi là j'ai été sur l'impression que c'est que c'était déjà réglé là mais,oui ça va bien je m'excuse là c'est on on s'est parlé vendredi là j'étais sur l'impression que c'est que c'était déjà réglé là mais ,oui ça va bien je m'excuse là c'est on s'est parlé vendredi là j'étais sur l'impression que c'est que c'était déjà réglé là mais
9140276385610000251_NajatS,oui ça va bien je m'excuse là c'est [hésitation] [barge in] on s'est parlé vendredi là [hésitation] j'étais sur l'impression que c'est que c'était déjà réglé là mais,oui ça va bien je m'excuse là c'est on s'est parlé vendredi là j'ai été sur l'impression que c'est que c'était déjà réglé là mais,oui ça va bien je m'excuse là c'est on s'est parlé vendredi là j'étais sur l'impression que c'est c'était déjà réglé là mais,oui ça va bien je m'excuse là c'est on s'est parlé vendredi là j'étais sur l'impression que c'est que c'était déjà réglé là mais
9140277912220000251_Charles,oui bonjour [hésitation] j'ai faite un changement d'adresse sur sur le site la le le site mobile [hésitation] puis on me disait que c'était pour prendre un à trois jours ouvrables là ça fait trois jours puis j'ai aucun [hésitation] y a aucun changement pour [mot],oui bonjour j'ai fait un changement d'adresse sur sur le site là le site mobile puis on me disait que c'était pour prendre un à trois jours ouvrables là ça fait trois jours pis j'ai aucune y'a aucun changement pour bla bla bla,oui bonjour j'ai fait un changement d'adresse sur sur le site là le le site mobile puis on me disait que c'était pour prendre un à trois jours ouvrables là ça fait trois jours puis aucune y a aucun changement pour blablabla,oui bonjour j'ai fait un changement d'adresse sur sur le site la le le site mobile puis on me disait que c'était pour prendre un à trois jours ouvrables là ça fait trois jours puis j'ai aucune y a aucun changement pour blablabla
9140277912220000251_NaimaF,oui bonjour [hésitation] j'ai faite un changement d'adresse sur sur le site la le le site mobile [hésitation] puis on me disait que c'était pour prendre un à trois jours ouvrables là ça fait trois jours puis j'ai aucun [hésitation] y a aucun changement pour [mot],oui bonjour j'ai fait un changement d'adresse sur le site là le site mobile puis on me disait que c'était pour prendre à trois jours ouvrables là ça fait trois jour puis j'ai aucun y'a aucun changement pour,oui bonjour j'ai fait un changement d'adresse sur le la le le site modèle puis on me disait que c'était pour prendre un trois jours ouvrables là ça fait trois jours puis j'ai aucun il y a aucun changement pour,oui bonjour j'ai fait un changement d'adresse sur le site la le le site mobile puis on me disait que c'était pour prendre treize jours ouvrables là ça fait trois jours puis j'ai aucun y a aucun changement pour le bla
9140277912220000251_NajatS,oui bonjour [hésitation] j'ai faite un changement d'adresse sur sur le site la le le site mobile [hésitation] puis on me disait que c'était pour prendre un à trois jours ouvrables là ça fait trois jours puis j'ai aucun [hésitation] y a aucun changement pour [mot],oui bonjour j'ai fait un changement d'adresse sur sur le site là le le site mobile puis on me disait que c'était pour prendre un à trois jours ouvrables là ça fait trois jour puis j'ai aucun y'a aucun changement pour,bonjour j'ai fait un changement d'adresse sur le site là le le site mobile puis on me disait que c'était pour prendre un à trois jours ouvrables là ça fait trois jours puis j'ai aucun il y a aucun changement pour,oui bonjour j'ai fait un changement d'adresse sur sur le site la le le site mobile puis on me disait que c'était pour prendre un à trois jours ouvrables là ça fait trois jours puis j'ai aucun il y a aucun changement pour unz
9140285197010000251_Anne,j'avais demandé tantôt [hésitation] de vous poser une question là le si le le tout était négociable au sujet dans le fond que si on était vraiment intéressés à rester chez banque nationale [hésitation] dans le fond [hésitation] parce que je trouvais vos taux quand même assez avantageux mais comme il y avait pas de promotion chez [hésitation] pour le notaire ou quoi que ce soit si il y avait place à négociation ou non,j'avais demandé tantôt de vous poser une question là le si le le tout était négociable au sujet dans le fond que si on était vraiment intéressé à rester chez banque nationale dans le fond parce que je trouvais vos taux quand même assez avantageux mais comme y'a pas de promotion chez pour le notaire ou quoi que ce soit s'il y avait place à négociation ou non,j'avais demandé tantôt de poser une question là le si le le tout était négociable au sujet dans le fond que si on était vraiment ta reste rester chez banque nationale dans le fond parce que je trouvais retour quand même assez avantageux mais comme il a pas de promotion chez pour le notaire ou quoi que ce soit qui y avait places à négociation ou,j'avais demandé tantôt de vous poser une question la le si le tout était négociable au sujet dans le fond que si on était vraiment intéressé à rester chez banque nationale? dans le fond parce que je trouvais vos quand même assez avantageux mais comme il y avait pas de promotion chez pour le notaire ou quoi que ce soit s'il y avait place à négociation ou non
9140285197010000251_NaimaF,j'avais demandé tantôt [hésitation] de vous poser une question là le si le le tout était négociable au sujet dans le fond que si on était vraiment intéressés à rester chez banque nationale [hésitation] dans le fond [hésitation] parce que je trouvais vos taux quand même assez avantageux mais comme il y avait pas de promotion chez [hésitation] pour le notaire ou quoi que ce soit si il y avait place à négociation ou non,j'avais demandé tantôt de vous poser une question là le si le le tout était négociable sujet dans le fond que si on était vraiment intéressé à rester chez banque nationale dans le fond parce que je trouvais vos taux quand même assez avantageux mais comme il y avait pas de promotion chez pour le notaire ou quoi que ce soit s'il y avait place à négociation ou non,j'avais demandé tantôt de vous poser une question là le si le le tout était négociable au sujet dans le fond que si on était vraiment intéressé à rester chez national dans le fond parce que je trouvais vos tout quand même assez avantageux mais comme il y avait pas de promotion chez pour le notaire ou quoi que ce soit s'il y avait place à négociation ou non,j'avais demandé tantôt de vous poser une question la le si le tout a été négociable? le sujet dans le fond que si on était vraiment intéressé à rester chez banque nationale dans le fond parce que je trouvais vos taux quand même assez avantageux mais comme il y avait pas de promotion chez pour le notaire ou quoi que ce soit s'il y avait placé en négociation ou non
9140286362620010251_Charles,oui [hésitation] j'ai [hésitation] en fait j'ai j'ai pris une carte de crédit commerciale chez vous ,oui j'ai en fait j'ai j'ai pris une carte de crédit commercial chez vous,oui j'ai en fait j'ai j'ai pris une carte de crédit commercial,oui j'ai en fait j'ai j'ai pris une carte de crédit commercial chez vous
9140286362620010251_NajatS,oui [hésitation] j'ai [hésitation] en fait j'ai j'ai pris une carte de crédit commerciale chez vous ,oui j'ai en fait j'ai j'ai pris une carte de crédit commercial chez vous,oui j'ai en fait j'ai j'ai pris une carte de crédit commercial chez vous,oui j'ai en fait j'ai pris une carte de crédit commercial chez vous
9140286362620010251_rima,oui [hésitation] j'ai [hésitation] en fait j'ai j'ai pris une carte de crédit commerciale chez vous ,oui j'ai en fait j'ai j'ai pris une carte de crédit commercial chez vous,oui j'ai en fait j'ai j'ai pris une carte de crédit commercial chez vous,oui j'ai en fait j'ai j'ai pris une carte de crédit commerciale chez vous
9140287238110000251_AwaS,[hésitation] en fait j'ai fait un paiement [hésitation] je pense si je me souviens bien c'était mercredi ou jeudi passé puis je l'ai fait dans le mauvais compte,en fait j'ai fait un paiement je pense si je me souviens bien c'était mercredi ou jeudi passé pis je l'ai fait dans le mauvais compte, en fait je sais un paiement je pense si je me souviens bien c'était mercredi ou jeudi passé puis je l'ai fait dans le mauvais compte,je fait j'ai fait un paiement je pense si je me souviens bien c'était mercredi ou jeudi passé puis je l'ai fait dans le mauvais compte
9140287238110000251_Charles,[hésitation] en fait j'ai fait un paiement [hésitation] je pense si je me souviens bien c'était mercredi ou jeudi passé puis je l'ai fait dans le mauvais compte,j'ai fait un paiement je pense si je me souviens bien c'était mercredi ou jeudi passé pis je l'ai fait dans le mauvais compte, en fait j'ai fait un paiement je pense si je me suis bien c'était mercredi ou jeudi passé puis je l'ai fait dans le mauvais an,en fait j'ai fait un paiement je pense si je me souviens bien que c'était mercredi ou jeudi passé puis je l'ai fait dans le mauvais compte
9140287238110000251_NaimaF,[hésitation] en fait j'ai fait un paiement [hésitation] je pense si je me souviens bien c'était mercredi ou jeudi passé puis je l'ai fait dans le mauvais compte,en fait j'ai fait un paiement je pense si je me souviens bien c'était mercredi ou jeudi passé pis je l'ai fait dans le mauvais compte, en fait j'ai fait un paiement je pense si je me souviens bien c'était mercredi ou jeudi passé puis je l'ai fait dans le mauvais compte,en fait j'ai fait un paiement je pense si je me souviens bien c'était mercredi ou jeudi passé puis je l'ai fait dans le mauvais compte
9140287714520000251_AwaS,donc j'ai une question pour vous [hésitation] j'ai vu en ligne [hésitation] pour le compte professionnels de la santé que qu'on peut obtenir [hésitation] une carte de crédit [hésitation] sans frais,donc j'ai une question pour vous j'ai vu en ligne pour deux comptes professionnels de la santé que qu'on peut obtenir une carte de crédit sans frais,donc j'ai une question pour vous j'ai vu en ligne pour de con professionnels de la santé que qu'on peut obtenir une carte de crédit après,donc j'ai une question pour vous j'ai vu en ligne pour de comptes professionnels de la santé que qu'on peut obtenir une carte de crédit sans frais
9140287714520000251_Charles,donc j'ai une question pour vous [hésitation] j'ai vu en ligne [hésitation] pour le compte professionnels de la santé que qu'on peut obtenir [hésitation] une carte de crédit [hésitation] sans frais,donc j'ai une question pour vous j'ai vu en ligne pour le compte professionnel de la santé que qu'on peut obtenir une carte de crédit sans frais,donc j'ai une question pour vous j'ai vu en ligne pour le compte professionnel de la santé que qu'on peut obtenir une carte de crédit sans frais,donc j'ai une question pour vous j'ai vu en ligne pour le compte professionnel de la santé que l'on peut obtenir une carte de crédit sans frais
9140287714520000251_Natalia,donc j'ai une question pour vous [hésitation] j'ai vu en ligne [hésitation] pour le compte professionnels de la santé que qu'on peut obtenir [hésitation] une carte de crédit [hésitation] sans frais,j'ai une question pour vous j'ai vu en ligne pour les professionnels de la santé qu'on peut obtenir une carte de crédit sans frais,donc j'ai une question pour vous j'ai vu en ligne pour le comme professionnel la santé on peut abonner une carte de crédit sans frais,donc j'ai une question pour vous je veux en ligne pour les comptes professionnels de la santé qu'on peut obtenir une carte de crédit sans frais
9140303557380000251_Anne,en fait c'est la technicienne comptable qui m'a donné là le numéro qui m'a dit d'appeler parce que dans le fond je voulais souscrire au service de dépôt direct pour une [hésitation] une de mes compagnies qui avait pas été inscrite,en fait c'est la technicienne comptable qui m'a donnée la le numéro qui m'a dit d'appeler parce que dans le fond je voulais souscrire au service de dépôt direct pour une une de mes compagnies qui avaient pas été inscrite,en fait c'est la technicien comptable qui m'a donné le le numéro qui m'a dit d'appeler parce que dans le fond je l'ai souscris au service de dépôt direct pour une un de mes compagnie qui avait pas été inscrit,en fait c'est la technicienne comptable qui m'a donné la le numéro qui m'a dit d'appeler parce que dans le fond je voulais souscrire au service de dépôt direct pour une une de mes compagnies qui avaient pas été inscrite
9140303557380000251_Charles,en fait c'est la technicienne comptable qui m'a donné là le numéro qui m'a dit d'appeler parce que dans le fond je voulais souscrire au service de dépôt direct pour une [hésitation] une de mes compagnies qui avait pas été inscrite,en fait c'est la technicienne comptable qui m'a donnée la le numéro qui m'a dit d'appeler parce que dans le fond je voulais souscrire au service de dépôt direct pour une une de mes compagnies qui avaient pas été inscrite,en fait c'est le technicien comptable qui m'a donné là le numéro qui m'a dit d'appeler parce que dans le fond je voulais soustraire au service de dépôts direct pour une une demi compagnie qui avait pas été inscrite,en fait c'est la technicienne comptable qui m'a donné la le numéro qui m'a dit d'appeler parce que dans le fond je voulais souscrire au service de dépôt direct pour une une de mes compagnies qui avait pas été inscrite
9140303557380000251_NajatS,en fait c'est la technicienne comptable qui m'a donné là le numéro qui m'a dit d'appeler parce que dans le fond je voulais souscrire au service de dépôt direct pour une [hésitation] une de mes compagnies qui avait pas été inscrite,en fait la technicienne comptable qui m'a donnée la le numéro qui m'a dit d'appeler parce que dans le fond je voulais souscrire au service de dépôt direct pour une une de mes compagnies qui avaient pas été inscrite,en fait c'est un technicien comptable qui m'a donné la le numéro qui m'a dit d'appeler parce que dans le fond je voulais souffrir au service de dépôt direct pour une une de mes compagnie qui avait pas été inscrite t,en fait c'est la technicienne comptable qui m'a donné la le numéro qui m'a dit d'appeler parce que dans le fond je voulais souscrire au service des dépôts directs pour une une de mes compagnies qui avait pas été inscrite
9140313461800000251_Anne,oui ce matin je voulais accéder à mon compte en ligne puis j'ai rentré [hésitation] le la la question de sécurité [barge in] puis [hésitation] même si j'ai rentré mauvaise réponse ça fonctionnait pas puis j'ai bloqué mon compte,oui ce matin je voulais accéder à mon compte en ligne pis j'ai rentré le la la question de sécurité puis même si j'ai rentré mauvaise réponse ça fonctionnait pas pis j'ai bloqué mon compte,you sait oui ce matin je voulais accéder à mon compte en ligne puis j'ai rentré le la la question de sécurité puis même si j'ai rentré ma je pense ça fonctionnait pas puis j'ai bloqué mon compte,oui ce matin je voulais accéder à mon compte en ligne puis j'ai rentré le la la question de sécurité puis même si j'ai rentré mauvaise réponse ça fonctionnait pas puis j'ai bloqué mon compte
9140313461800000251_Charles,oui ce matin je voulais accéder à mon compte en ligne puis j'ai rentré [hésitation] le la la question de sécurité [barge in] puis [hésitation] même si j'ai rentré mauvaise réponse ça fonctionnait pas puis j'ai bloqué mon compte,oui ce matin je voulais accéder à mon compte en ligne pis j'ai rentré le la question sécurité puis même si j'ai rentré mauvaise réponse ça fonctionnait pas pis j'ai bloqué mon compte,oui ce matin je voulais accéder à mon compte en ligne puis j'ai rentré là le la question sécurité puis même si j'ai rentré mauvaise réponse ça fonctionnait pas puis j'ai bloqué mon compte,oui ce matin je voulais accéder à mon compte en ligne puis j'ai rentré la le la question sécurité puis même si j'ai rentré mauvaise réponse ça fonctionnait pas puis j'ai bloqué mon compte
9140313461800000251_NajatS,oui ce matin je voulais accéder à mon compte en ligne puis j'ai rentré [hésitation] le la la question de sécurité [barge in] puis [hésitation] même si j'ai rentré mauvaise réponse ça fonctionnait pas puis j'ai bloqué mon compte,oui ce matin je voulais accéder à mon compte en ligne puis j'ai rentré le la la question de sécurité puis même si j'ai rentré mauvaise réponse ça fonctionnait pas pis j'ai bloqué mon compte,oui ce matin je voulais accéder à à mon compte en ligne puis j'ai rentré le la la question de sécurité puis même si j'ai rentré mauvaise réponse ça fonctionnait pas puis j'ai bloqué mon compte,oui ce matin je voulais accéder à mon compte en ligne puis j'ai rentré le la la question de sécurité puis même si j'ai rentré mauvaise réponse ça ne fonctionnait pas puis j'ai bloqué mon compte
9140336339440000251_Charles,j'ai une j'ai deux cartes de crédit de la banque nationale [agente dit: oui] deux cartes de crédit mastercard et je voudrais annuler la [hésitation] celle qui est echo remises et je voudrais savoir si y a moyen de transférer mes points sur mon autre carte,j'ai une j'ai deux cartes de crédit de la banque nationale deux cartes de crédit mastercard et je voudrais annuler là celle qui est écho remises et je voudrais savoir si y'a moyen de transférer mes points sur mon autre carte,j'ai une j'ai deux cartes de crédit de la banque nationale deux cartes de crédit mastercard et je voudrais annuler la celle qui est co remise et je voudrais savoir si y a moyen de transférer mes points sur mon autre carte,j'ai une j'ai deux cartes de crédit de la banque nationale deux cartes de crédit mastercard et je voudrais annuler la celle qui est éco remise et je voudrais savoir si y a moyen de transférer mes points sur mon autre carte?
9140336339440000251_NaimaF,j'ai une j'ai deux cartes de crédit de la banque nationale [agente dit: oui] deux cartes de crédit mastercard et je voudrais annuler la [hésitation] celle qui est echo remises et je voudrais savoir si y a moyen de transférer mes points sur mon autre carte,j'ai une j'ai deux cartes de crédit de la banque nationale deux cartes de crédit mastercard et je voudrais annuler là celle qui est écho remises et je voudrais savoir si y'a moyen de transférer mes points sur mon autre carte,j'ai une j'ai deux cartes de crédit de la banque national deux cartes de crédit mastercard et je voudrais annuler la celle qui est court mise et je voudrais savoir il y a moyen de transférer mes points sur mon autre,j'ai une j'ai deux cartes de crédit de la banque nationale deux cartes de crédit mastercard et je voudrais annuler la celle qui est éco remise et je voudrais savoir s'il y a moyen de transférer mes points sur mon autre carte?
9140336339440000251_rima,j'ai une j'ai deux cartes de crédit de la banque nationale [agente dit: oui] deux cartes de crédit mastercard et je voudrais annuler la [hésitation] celle qui est echo remises et je voudrais savoir si y a moyen de transférer mes points sur mon autre carte,j'ai une j'ai deux cartes de crédit de la banque nationale deux cartes de crédit mastercard et je voudrais annuler là celle qui est écho remises et je voudrais savoir si y'a moyen de transférer mes points sur mon autre carte,j'ai une j'ai deux cartes de crédit de la marque nationale de carte de crédit mastercard et je voudrais annuler la celle qui est et co remise et je voudrais savoir si y a un moyen de transférer mes points sur mon autre carte,j'ai une j'ai deux cartes de crédit de la banque nationale deux cartes de crédit mastercard et je voudrais annuler la celle qui est éco remise et je voudrais savoir si y a moyen de transférer mes points sur mon autre carte?
9140339131770000251_Anne,écoute j'ai fait un [hésitation] transfert [mot] transfert par interac sur [agent dit hum] chèque [mot] un transfert par interac ce [hésitation] ce matin de de six cents dollars [hésitation] et le destinataire [hésitation] n'arrive pas à prendre je sais pas c'est quoi qui se passe,écoute j'ai fait onze transfert transfert par interac sur chèque un transfert par interac ce ce matin de six cents dollars et le destinataire arrive pas à prendre de je sais pas c'est quoi qui se passe,écoute j'ai fait un transfert je transfère par intérêt sur chèque transfert par inter axe ce matin de de six cent dollars et le destinateur arrive pas à prendre de je sais pas c'est quoi qui se passe,écoute j'ai fait un transfert transfert par interac sur chèque transfert par interex ce matin de de six cents dollars et le destinataire arrive pas à prendre je sais pas c'est quoi qui se passe
9140339131770000251_AwaS,écoute j'ai fait un [hésitation] transfert [mot] transfert par interac sur [agent dit hum] chèque [mot] un transfert par interac ce [hésitation] ce matin de de six cents dollars [hésitation] et le destinataire [hésitation] n'arrive pas à prendre je sais pas c'est quoi qui se passe,écoute j'ai fait un transfert bla bla bla transfert par interac sur chèque bla bla bla un transfert par interac ce ce matin de de six cents dollars et le destinataire n'arrive pas à prendre je sais pas c'est quoi qui se passe,écoute j'ai fait un transfert baba bla transfert par intérêt sur chaque blablabla un transfert par un terrace de ce matin de de six cent dollars et le destinateur n'arrive pas à prendre je sais pas c'est quoi qu'il se passe,et que toute j'ai fait un transfert bla bla bla transfert par interact sur chèque bla bla bla un transfert par interact ce ce matin de six cents dollars le destinataire n'arrive pas à prendre je sais pas c'est quoi qui se passe
9140339131770000251_Charles,écoute j'ai fait un [hésitation] transfert [mot] transfert par interac sur [agent dit hum] chèque [mot] un transfert par interac ce [hésitation] ce matin de de six cents dollars [hésitation] et le destinataire [hésitation] n'arrive pas à prendre je sais pas c'est quoi qui se passe,écoute j'ai fait un transfert bla bla transfert par interac sur chèque bla bla un transfert par interac ce ce matin de six cents dollars le le destinataire n'arrive pas à prendre je sais pas c'est quoi qui se passe,écoute j'ai fait un transfert blabla transfert par intérêt sur chaque blabla un transfert par intérêt de ce matin de de six cent dollars et le destinataire n'arrive pas à prendre je sais pas c'est quoi qui se passe,écoute j'ai fait un transfert blabla transfert par interac sur chèque blabla un transfert par interac ce matin de de six cents dollars le destinataire n'arrive pas à prendre je sais pas c'est quoi qui se passe
9140354573510000251_Anne,oui bonjour [hésitation] c'est que moi j'ai un compte avec banque nationale là puis c'est récent et là je voulais aller en ligne pour entrer [hésitation] dans mon compte et [hésitation] on ne reconnaissait pas [hésitation] ma carte débit ma carte client puis les infos que j'ai données donc [hésitation] voilà c'est pour ça que je vous appelle aujourd'hui,oui bonjour c'est moi j'ai un compte avec banque nationale là pis c'est récent et là je voulais aller en ligne pour entrer dans mon compte et on ne reconnaissait pas ma carte débit ma carte client pis les infos que j'ai donné donc voilà c'est pour ça que je vous appelle aujourd'hui,oui bonjour c'est moi j'ai un compte avec va national là si c'est récent et là je voulais aller en ligne pour rentrer dans mon compte et on reconnaissait pas la carte de b ma carte cliente puis les infos que j'ai donné donc voilà c'est pour ça que je vous appelle aujourd'hui,oui bonjour c'est moi j'ai un compte avec banque nationale là puis c'est récent et là je voulais aller en ligne pour rentrer dans mon compte et on ne reconnaissait pas ma carte débit ma carte client puis les infos que j'ai données donc voilà c'est pour ça que je vous appelle aujourd'hui
9140354573510000251_Charles,oui bonjour [hésitation] c'est que moi j'ai un compte avec banque nationale là puis c'est récent et là je voulais aller en ligne pour entrer [hésitation] dans mon compte et [hésitation] on ne reconnaissait pas [hésitation] ma carte débit ma carte client puis les infos que j'ai données donc [hésitation] voilà c'est pour ça que je vous appelle aujourd'hui,oui bonjour c'est que moi j'ai un compte avec banque nationale pis c'est récent et là je voudrais aller en ligne pour entrer dans mon compte et on ne reconnaissait pas ma carte de débit ma carte client pis les infos que j'ai donné donc voilà c'est pour ça que je vous appelle aujourd'hui,oui bonjour c'est que moi j'ai un compte avec banque nationale là puis c'est récent et là je voudrais aller en ligne pour entrer dans mon compte et one reconnaissait pas ma carte de débit ma carte client puis les infos que j'ai donné donc voilà c'est pour ça que je vous appelle aujourd'hui,oui bonjour c'est que moi j'ai un compte avec banque nationale la puis c'est récent et là je voudrais aller en ligne pour entrer dans mon compte et on ne reconnaissait pas ma carte de débit ma carte client puis les infos que j'ai données donc voilà c'est pour ça que je vous appelle aujourd'hui
9140354573510000251_rima,oui bonjour [hésitation] c'est que moi j'ai un compte avec banque nationale là puis c'est récent et là je voulais aller en ligne pour entrer [hésitation] dans mon compte et [hésitation] on ne reconnaissait pas [hésitation] ma carte débit ma carte client puis les infos que j'ai données donc [hésitation] voilà c'est pour ça que je vous appelle aujourd'hui,oui bonjour c'est que moi j'ai un compte avec banque nationale pis c'est récent et là je voulais aller en ligne pour entrer dans mon compte on ne connaissait pas ma carte débit ma carte client pis les infos que j'ai donné donc voilà c'est pour ça que je vous appelle aujourd'hui,i oui bonjour c'est que moi j'ai un compte avec part national puis c'est récent et là je voulais aller en ligne pour rentrer dans mon compte et on ne connaissait pas ma carte debit ma carte client puis les infos que j'ai donné donc voilà c'est pour ça que je vous appelle aujourd'hui,oui bonjour c'est que moi j'ai un compte avec banque nationale puis c'est récent et là je voulais aller en ligne pour rentrer dans mon compte et on ne connaissait pas ma carte de débit ma carte client puis les infos que j'ai données donc voilà c'est pour ça que je vous appelle aujourd'hui
9140364607830000251_AwaS,j'ai reçu par la poste un avis pour le renouvellement de mon prêt hypothécaire puis je voulais en discuter avec vous là moi ça serait possiblement le taux variable que je choisirais donc peut être que je vous donne mon numéro de prêt hypothécaire? ,j'ai reçu par la poste un avis pour le renouvellement de mon prêt hypothécaire puis je voulais en discuter avec vous là moi ça serait possiblement le taux variable que je choisirais donc peut être que je vous donne mon numéro de prêt hypothécaire,j'ai reçu par la poste un avis pour le renouvellement de mon pré pote ca puis je voulais en discuter avec vous là moi ce serait possiblement le taux variable que je choisis he donc peut être que je vous donne mon numéro de pour ta,j'ai reçu par la poste un avis pour le renouvellement de mon prêt hypothécaire puis je voulais en discuter avec vous la moi ce serait possiblement le taux variable que je choisirais donc peut être que je vous donne mon numéro de prêt hypothécaire
