file_id,contact_id,reference,transcription
9142359060740000251_AwaS,9.14236E+18,Moi c'est juste pour une question j'avais fait [hum] un virement en date du 28 mai à ma fille qui qui elle fait partie de la Caisse Populaire Desjardins mais elle a refusé finalement le virement mais là dernièrement on s'est aperçu que le virement n'est pas revenu chez moi.,"Moi, c'est juste pour une question. J'avais fait un virement en date du 28 mai à ma fille qui qui elle fait partie de la caisse populaire Desjardins, mais elle a refusé finalement le virement. Mais là dernièrement on s'est aperçu que le virement n'est pas revenu chez moi."
9142359060740000251_Charles,9.14236E+18,Moi c'est juste pour une question j'avais fait [hum] un virement en date du 28 mai à ma fille qui qui elle fait partie de la Caisse Populaire Desjardins mais elle a refusé finalement le virement mais là dernièrement on s'est aperçu que le virement n'est pas revenu chez moi.,"Moi, c'est juste pour une question. J'avais fait un un virement en date du 28 mai à ma fille qui qui elle est fait partie de la caisse populaire Desjardins, mais elle a refusé finalement le virement. Mais là dernièrement on s'est aperçu que le virement n'est pas revenu chez moi."
9142359060740000251_NajatS,9.14236E+18,Moi c'est juste pour une question j'avais fait [hum] un virement en date du 28 mai à ma fille qui qui elle fait partie de la Caisse Populaire Desjardins mais elle a refusé finalement le virement mais là dernièrement on s'est aperçu que le virement n'est pas revenu chez moi.,"Moi, c'est juste pour une question que j'avais fait un virement en date du 28 mai à ma fille qui qui elle fait partie de la caisse populaire Desjardins, mais elle a refusé finalement le virement. Mais là dernièrement, on s'est aperçu que le virement n'est pas revenu chez moi."
9142367775480000251_Anne,9.14237E+18,"Fait que là là [barge in] la Mastercard World Elite là, j'ai fait un [mot] j'ai payé le montant total. D'habitude, on le voit à l'écran là.","Fait que là là, la Mastercard World Elite là j'ai fait un mot, j'ai payé le montant total. D'habitude on voit à l'écran là."
9142367775480000251_Charles,9.14237E+18,"Fait que là là [barge in] la Mastercard World Elite là, j'ai fait un [mot] j'ai payé le montant total. D'habitude, on le voit à l'écran là.","Fait que là là, la Mastercard World Elite là j'ai fait un bla-bla, j'ai payé le montant total. D'habitude on le voit à l'écran là."
9142367775480000251_NajatS,9.14237E+18,"Fait que là là [barge in] la Mastercard World Elite là, j'ai fait un [mot] j'ai payé le montant total. D'habitude, on le voit à l'écran là.","C'est que là là, la Mastercard World Elite là j'ai fait un Ben ouais j'ai payé le montant total. D'habitude on le voit à l'écran là."
9142375717770000251_Anne,9.14238E+18,"Bonjour Madame je viens de faire un transfert d'argent cette semaine dans mon compte élevé là, intérêt élevé puis y a eu des frais de 15 dollars, pourquoi?","Bonjour Madame, je viens de faire un transfert d'argent cette semaine dans mon compte élevé là intérêt élevé puis y a eu des frais de 15$ pourquoi?"
9142375717770000251_Charles,9.14238E+18,"Bonjour Madame je viens de faire un transfert d'argent cette semaine dans mon compte élevé là, intérêt élevé puis y a eu des frais de 15 dollars, pourquoi?","Bonjour Madame, je viens de faire un transfert d'argent cette semaine dans mon compte élevé là intérêt élevé. Puis il y a eu des frais de 15$ pourquoi?"
9142375717770000251_NajatS,9.14238E+18,"Bonjour Madame je viens de faire un transfert d'argent cette semaine dans mon compte élevé là, intérêt élevé puis y a eu des frais de 15 dollars, pourquoi?","Bonjour Madame, je viens de faire un transfert d'argent cette semaine dans mon compte élevé là intérêt élevé. Puis il y a eu des frais de 15$ pourquoi?"
9142401943740000251_Anne,9.1424E+18,Oui bonjour en ce moment je suis avec ma conjointe et on essaie de faire des transferts entre nos comptes mais on est pas capables parce que c'est des montants excédant 3000 dollars. C'est juste j'aimerais bien si c'est possible de faire les transferts avec vous parce qu'on a vraiment besoin de faire les...les transferts entre les comptes là.,"Oui, Bonjour en ce moment je suis avec ma conjointe, pis on essaie de faire des transferts entre nos comptes, mais on est pas capable parce que c'est des montants excedent 3000$, c'est juste. J'aimerais bien si c'est possible de faire des transferts avec vous parce qu'on a vraiment besoin de faire les les transferts entre ces comptes là."
9142401943740000251_Charles,9.1424E+18,Oui bonjour en ce moment je suis avec ma conjointe et on essaie de faire des transferts entre nos comptes mais on est pas capables parce que c'est des montants excédant 3000 dollars. C'est juste j'aimerais bien si c'est possible de faire les transferts avec vous parce qu'on a vraiment besoin de faire les...les transferts entre les comptes là.,"Oui, Bonjour en ce moment je suis avec ma conjointe et on essaie de faire des transferts entre nos comptes, mais on est pas capable parce que c'est des montants excedent 3000$, c'est juste. J'aimerais bien si c'est possible de faire les transferts avec vous parce qu'on a vraiment besoin de faire des les transferts entre les comptes là."
9142401943740000251_NajatS,9.1424E+18,Oui bonjour en ce moment je suis avec ma conjointe et on essaie de faire des transferts entre nos comptes mais on est pas capables parce que c'est des montants excédant 3000 dollars. C'est juste j'aimerais bien si c'est possible de faire les transferts avec vous parce qu'on a vraiment besoin de faire les...les transferts entre les comptes là.,"Oui, Bonjour en ce moment je suis avec ma conjointe et on essaie de faire des transferts entre nos comptes, mais on est pas capable parce que c'est des montants excedent 3000$, c'est juste. J'aimerais bien si c'est possible de faire des transferts avec vous parce qu'on a vraiment besoin de faire les les transferts entre les comptes là."
9142402801240000251_AwaS,9.1424E+18,Oui bonjour [hésitation] j'ai reçu un courriel hier comme quoi [hésitation] je peux justement [hésitation] réserver mon taux.,"Oui, Bonjour. J'ai reçu un courriel comme quoi je peux justement réserver mon taux."
9142402801240000251_Charles,9.1424E+18,Oui bonjour [hésitation] j'ai reçu un courriel hier comme quoi [hésitation] je peux justement [hésitation] réserver mon taux.,"Oui, Bonjour, j'ai reçu un courriel hier comme quoi je peux justement réserver mon taux."
9142402801240000251_NajatS,9.1424E+18,Oui bonjour [hésitation] j'ai reçu un courriel hier comme quoi [hésitation] je peux justement [hésitation] réserver mon taux.,"Oui, Bonjour, j'ai reçu un courriel hier comme quoi je peux justement réserver mon taux."
9140227026370000251_Charles,9.14023E+18,J'ai des points [hésitation] à la carte dans ma dans mon compte Mastercard [agent dit: mhm] c'est une Mastercard Allure [agent dit: mhm] j'aimerais savoir à combien ça équivaut à peu près [agent dit: ok] en argent.,J'ai des points à la carte dans ma dans mon compte Mastercard. C'est une Mastercard allure. J'aimerais savoir à combien ça équivaut à peu près en argent.
9140227026370000251_NaimaF,9.14023E+18,J'ai des points [hésitation] à la carte dans ma dans mon compte Mastercard [agent dit: mhm] c'est une Mastercard Allure [agent dit: mhm] j'aimerais savoir à combien ça équivaut à peu près [agent dit: ok] en argent.,"J'ai des points à la carte mais dans ma dans mon compte, ma secave, c'est une Mastercard allure. J'aimerais savoir à combien ça équivaut à peu près en argent."
9140227026370000251_NajatS,9.14023E+18,J'ai des points [hésitation] à la carte dans ma dans mon compte Mastercard [agent dit: mhm] c'est une Mastercard Allure [agent dit: mhm] j'aimerais savoir à combien ça équivaut à peu près [agent dit: ok] en argent.,J'ai des points à la carte dans ma dans mon compte Mastercard. C'est une Mastercard allure. J'aimerais savoir à combien ça équivaut à peu près en argent.
9140275979500000251_Charles,9.14028E+18,Oui [hésitation] j'aimerais savoir si [hésitation] je vais être chargé pour les chèques à la fin.,"Oui, j'aimerais savoir si je vais être chargé pour les chèques à la fin."
9140275979500000251_NaimaF,9.14028E+18,Oui [hésitation] j'aimerais savoir si [hésitation] je vais être chargé pour les chèques à la fin.,"Oui, j'aimerais savoir si je vais être chargé pour les chèques à la fin."
9140275979500000251_NajatS,9.14028E+18,Oui [hésitation] j'aimerais savoir si [hésitation] je vais être chargé pour les chèques à la fin.,"Oui, j'aimerais savoir si je vais être chargé pour les chèques à la fin."
9140276385610000251_Anne,9.14028E+18,"Oui ça va bien je m'excuse là, c'est [hésitation] [barge in] on s'est parlé vendredi là, [hésitation] j'étais sur l'impression que c'est... que c'était déjà réglé là mais","Oui, ça va bien. Je m'excuse. Là, c'est on s'est parlé vendredi, là, j'étais sur l'impression que c'est que c'était déjà réglé là, mais."
9140276385610000251_NaimaF,9.14028E+18,"Oui ça va bien je m'excuse là, c'est [hésitation] [barge in] on s'est parlé vendredi là, [hésitation] j'étais sur l'impression que c'est... que c'était déjà réglé là mais","Oui, ça va bien. Je m'excuse. Là, c'est on s'est parlé vendredi, là, j'étais sur l'impression que c'est que c'était déjà réglé là, mais."
9140276385610000251_NajatS,9.14028E+18,"Oui ça va bien je m'excuse là, c'est [hésitation] [barge in] on s'est parlé vendredi là, [hésitation] j'étais sur l'impression que c'est... que c'était déjà réglé là mais","Oui, ça va bien. Je m'excuse. Là, c'est on s'est parlé vendredi, là, j'étais sur l'impression que c'est que c'était déjà réglé là, mais."
9140285197010000251_Anne,9.14029E+18,"J'avais demandé tantôt [hésitation] de vous poser une question là le si le le tout était négociable au sujet dans le fond que si on était vraiment intéressés à rester chez Banque Nationale [hésitation] dans le fond [hésitation]  parce que je trouvais vos taux quand même assez avantageux, mais comme il y avait pas de promotion chez [hésitation] pour le notaire ou quoi que ce soit si il y avait place à négociation ou non.","J'avais demandé tantôt de vous poser une question, là, le si le le, le tout était négociable au sujet, dans le fond, que si on était vraiment intéressé à rester chez banque nationale. Dans le fond parce que je trouvais vos taux quand même assez avantageux, mais comme il y avait pas de promotion chez pour le notaire ou quoi que ce soit, s'il y avait place à négociation ou non."
9140285197010000251_NaimaF,9.14029E+18,"J'avais demandé tantôt [hésitation] de vous poser une question là le si le le tout était négociable au sujet dans le fond que si on était vraiment intéressés à rester chez Banque Nationale [hésitation] dans le fond [hésitation]  parce que je trouvais vos taux quand même assez avantageux, mais comme il y avait pas de promotion chez [hésitation] pour le notaire ou quoi que ce soit si il y avait place à négociation ou non.","J'avais demandé tantôt de vous poser une question, là, le si le le, le tout était négociable au sujet, dans le fond, que si on était vraiment intéressé à rester chez banque nationale dans le fond parce que je trouvais vos taux quand même assez avantageux. Mais comme il y avait pas de promotion chez pour le notaire ou quoi que ce soit, s'il y avait place à négociation ou non."
9140286362620010251_Charles,9.14029E+18,Oui [hésitation] j'ai [hésitation] en fait j'ai j'ai pris une carte de crédit commerciale chez vous.,"Oui, j'ai en fait. J'ai, j'ai pris une carte de crédit commercial chez vous."
9140286362620010251_NajatS,9.14029E+18,Oui [hésitation] j'ai [hésitation] en fait j'ai j'ai pris une carte de crédit commerciale chez vous.,"Oui, j'ai en fait. J'ai, j'ai pris une carte de crédit commercial chez vous."
9140286362620010251_rima,9.14029E+18,Oui [hésitation] j'ai [hésitation] en fait j'ai j'ai pris une carte de crédit commerciale chez vous.,"Oui, j'ai en fait. J'ai, j'ai pris une carte de crédit commerciale chez vous."
9140287714520000251_AwaS,9.14029E+18,"Donc j'ai une question pour vous, [hésitation] j'ai vu en ligne [hésitation] pour le compte professionnels de la santé que... qu'on peut obtenir [hésitation] une carte de crédit [hésitation] sans frais.",Donc j'ai une question pour vous. J'ai vu en ligne pour de comptes professionnels de la santé que. Qu'on peut obtenir. Une carte de crédit sans frais.
9140287714520000251_Charles,9.14029E+18,"Donc j'ai une question pour vous, [hésitation] j'ai vu en ligne [hésitation] pour le compte professionnels de la santé que... qu'on peut obtenir [hésitation] une carte de crédit [hésitation] sans frais.","Donc j'ai une question pour vous. J'ai vu en ligne pour le compte professionnel de la santé, que qu'on peut obtenir une carte de crédit sans frais."
9140287714520000251_Natalia,9.14029E+18,"Donc j'ai une question pour vous, [hésitation] j'ai vu en ligne [hésitation] pour le compte professionnels de la santé que... qu'on peut obtenir [hésitation] une carte de crédit [hésitation] sans frais.","Donc j'ai une question pour vous, je veux en ligne pour les comptes professionnels de la santé qu'on peut obtenir une carte de crédit sans frais."
9140303557380000251_Anne,9.1403E+18,En fait c'est la technicienne comptable qui m'a donné là le numéro qui m'a dit d'appeler parce que dans le fond je voulais souscrire au service de dépôt direct pour une [hésitation] une de mes compagnies qui avait pas été inscrite.,"En fait, c'est la technicienne comptable qui m'a donné là le numéro, qui m'a dit d'appeler parce que dans le fond, je voulais souscrire au service de dépôt direct pour une une de mes compagnies qui avaient pas été inscrite."
9140303557380000251_Charles,9.1403E+18,En fait c'est la technicienne comptable qui m'a donné là le numéro qui m'a dit d'appeler parce que dans le fond je voulais souscrire au service de dépôt direct pour une [hésitation] une de mes compagnies qui avait pas été inscrite.,"En fait, c'est la technicienne comptable qui m'a donné là le numéro, qui m'a dit d'appeler parce que dans le fond, je voulais souscrire au service de dépôt direct pour une une de mes compagnies qui avait pas été inscrite."
9140303557380000251_NajatS,9.1403E+18,En fait c'est la technicienne comptable qui m'a donné là le numéro qui m'a dit d'appeler parce que dans le fond je voulais souscrire au service de dépôt direct pour une [hésitation] une de mes compagnies qui avait pas été inscrite.,"En fait, c'est la technicienne comptable qui m'a donné là le numéro, qui m'a dit d'appeler parce que dans le fond, je voulais souscrire au service des dépôts direct pour une une de mes compagnies qui avait pas été inscrite."
9140313461800000251_Anne,9.14031E+18,Oui ce matin je voulais accéder à mon compte en ligne puis j'ai rentré [hésitation] le la la question de sécurité [barge in] puis [hésitation] même si j'ai rentré mauvaise réponse ça fonctionnait pas puis j'ai bloqué mon compte.,"Oui, ce matin, je voulais accéder à mon compte en ligne, puis j'ai rentré le la. La question de sécurité. Puis, même si j'ai rentré mauvaise réponse, ça fonctionnait pas, puis j'ai bloqué mon compte."
9140313461800000251_Charles,9.14031E+18,Oui ce matin je voulais accéder à mon compte en ligne puis j'ai rentré [hésitation] le la la question de sécurité [barge in] puis [hésitation] même si j'ai rentré mauvaise réponse ça fonctionnait pas puis j'ai bloqué mon compte.,"Oui, ce matin, je voulais accéder à mon compte en ligne, puis j'ai rentré la. Le. La question de sécurité. Puis même si j'ai rentré mauvaise réponse, ça fonctionnait pas, puis j'ai bloqué mon compte."
9140313461800000251_NajatS,9.14031E+18,Oui ce matin je voulais accéder à mon compte en ligne puis j'ai rentré [hésitation] le la la question de sécurité [barge in] puis [hésitation] même si j'ai rentré mauvaise réponse ça fonctionnait pas puis j'ai bloqué mon compte.,"Oui, ce matin, je voulais accéder à mon compte en ligne, puis j'ai rentré le la. La question de sécurité. Puis, même si j'ai rentré mauvaise réponse, ça fonctionnait pas, puis j'ai bloqué mon compte."
9140396794440000251_Anne,9.1404E+18,oui bonjour [hésitation] moi j'aimerais avoir le solde de mon CELI je vais vous donner le le numéro.,"Oui, Bonjour, moi j'aimerais avoir le solde de mon celi. Je vais vous donner le le numéro."
9140396794440000251_Charles,9.1404E+18,oui bonjour [hésitation] moi j'aimerais avoir le solde de mon CELI je vais vous donner le le numéro.,"Oui, Bonjour, moi j'aimerais avoir le solde de mon celi. Je vais vous donner le numéro."
9140396794440000251_NajatS,9.1404E+18,oui bonjour [hésitation] moi j'aimerais avoir le solde de mon CELI je vais vous donner le le numéro.,"Oui, Bonjour, moi j'aimerais avoir le solde de mon celi. Je vais vous donner le le numéro."
9140449965330000251_NajatS,9.14045E+18,"Ah ça va être ben simple, madame [hésitation] j'aimerais ça prendre mes points de récompenses payer [hésitation] pour payer une partie de ma carte s'il vous plaît.","Ah, ça va être bien simple, Madame, j'aimerais ça prendre mes points de récompense, payer pour payer une partie de ma carte s'il vous plaît."
9140449965330000251_Natalia2,9.14045E+18,"Ah ça va être ben simple, madame [hésitation] j'aimerais ça prendre mes points de récompenses payer [hésitation] pour payer une partie de ma carte s'il vous plaît.","Ah, ça va être bien simple, Madame, j'aimerais ça prendre mes points de récompense, payer pour payer une partie de ma carte s'il vous plaît."
9140459554870010251_Charles,9.14046E+18,"Ben moi je voulais savoir avec la carte... la carte World Elite, qu'est-ce que j'ai comme... qu'est-ce que je peux avoir comme assurance voyage avec ça?","Ben moi, je voulais savoir avec la carte la, la carte World Elite. Est-ce que j'ai comme qu'est-ce que je peux avoir comme assurance voyage avec ça?"
9140459554870010251_NajatS,9.14046E+18,"Ben moi je voulais savoir avec la carte... la carte World Elite, qu'est-ce que j'ai comme... qu'est-ce que je peux avoir comme assurance voyage avec ça?","Ben moi, je voulais savoir avec la carte la carte World Elite qu'est-ce que j'ai? Comme qu'est-ce que je peux avoir comme assurance voyage avec ça?"
9140484565220000251_Charles,9.14048E+18,[hésitation] Oui j'ai appelé hier pour temporairement mettre sur hold ma carte puis je l'ai retrouvée à matin.,"Oui, j'ai appelé hier pour temporairement mettre sur hold ma carte puis je l'ai retrouvé un matin."
9140484565220000251_NaimaF,9.14048E+18,[hésitation] Oui j'ai appelé hier pour temporairement mettre sur hold ma carte puis je l'ai retrouvée à matin.,"Oui, j'ai appelé hier pour temporairement mettre sur hold ma carte puis je l'ai retrouvé un matin."
9140484565220000251_NajatS,9.14048E+18,[hésitation] Oui j'ai appelé hier pour temporairement mettre sur hold ma carte puis je l'ai retrouvée à matin.,"Oui, j'ai appelé hier pour temporairement mettre sur hold ma carte puis je l'ai retrouvé à matin."
9140492891470000251_Charles,9.14049E+18,"Oui [hésitation] moi [hésitation] pour aller voir mon [hésitation] mon compte sur Inter, sur Internet la nouvelle version là, bien, chuis pas capable.","Oui, moi, pour aller voir mon mon compte sur Inter, sur Internet. La nouvelle version là, Ben je suis pas capable."
9140492891470000251_NajatS,9.14049E+18,"Oui [hésitation] moi [hésitation] pour aller voir mon [hésitation] mon compte sur Inter, sur Internet la nouvelle version là, bien, chuis pas capable.","Oui, moi, pour aller voir mon mon compte sur Inter, sur Internet. La nouvelle version là, Ben je suis pas capable."
9140492891470000251_rima,9.14049E+18,"Oui [hésitation] moi [hésitation] pour aller voir mon [hésitation] mon compte sur Inter, sur Internet la nouvelle version là, bien, chuis pas capable.","Oui, moi, pour aller voir mon mon compte sur Inter, sur Internet. La nouvelle version, là bien, je suis pas capable."
9140510180070000251_AwaS,9.14051E+18,J'aimerais juste faire activer cette carte-là.,J'aimerais juste faire activer cette carte là.
9140510180070000251_Charles,9.14051E+18,J'aimerais juste faire activer cette carte-là.,J'aimerais juste faire activer cette carte là.
9140510180070000251_NajatS,9.14051E+18,J'aimerais juste faire activer cette carte-là.,J'aimerais juste faire activer cette carte là.
9140518691810000251_Anne,9.14052E+18,"En fait, je vous appelle concernant des transactions [hésitation] sur ma Mastercard.","En fait, je vous appelle concernant des transactions sur ma Mastercard."
9140518691810000251_NaimaF,9.14052E+18,"En fait, je vous appelle concernant des transactions [hésitation] sur ma Mastercard.","En fait, je vous appelle concernant des transactions sur mon Mastercard."
9140518691810000251_NajatS,9.14052E+18,"En fait, je vous appelle concernant des transactions [hésitation] sur ma Mastercard.","En fait, je vous appelle concernant des transactions sur ma Mastercard."
9140553320010000251_Charles,9.14055E+18,Très bien je voudrais échanger mes points pour [hésitation] de l'argent de le mettre dans mon CELI s' il vous plaît.,"Très bien. Je voudrais échanger mes points pour de l'argent, de le mettre dans mon compte s'il vous plaît."
9140553320010000251_NaimaF,9.14055E+18,Très bien je voudrais échanger mes points pour [hésitation] de l'argent de le mettre dans mon CELI s' il vous plaît.,"Très bien. Je voudrais changer mes points pour de l'argent, de le mettre dans mon celi s'il vous plaît."
9140563605070000251_Anne_Marie_1,9.14056E+18,J'appelle pour faire activer ma carte de crédit.,J'appelle pour faire activer ma carte de crédit.
9140563605070000251_Charles,9.14056E+18,J'appelle pour faire activer ma carte de crédit.,J'appelle pour faire activer ma carte de crédit.
9140563605070000251_rima,9.14056E+18,J'appelle pour faire activer ma carte de crédit.,J'appelle pour faire activer ma carte de crédit.
9140580196870000251_Anne,9.14058E+18,Mais ben là dans le fond c'est ça j'avais [bruit] ma carte de crédit dans le fond elle est brisée elle est comme [mot] puis là la puce elle fonctionne dans le fond dans juste certains magasins là comme [agente dit: ok] des fois il la capte pas des fois ça peut marcher mais je voulais commander une nouvelle carte mais je pense j'ai comme réussi peut-être à juste par téléphone mais je voulais juste être sûr que.,"Mais Ben là, dans le fond c'est ça. J'avais bruit ma carte de crédit dans le fond est brisée. Elle est comme mot, puis là la puce, elle fonctionne dans le fond dans juste certains magasins, là comme. Des fois, la capa, des fois ça peut marcher, mais je vais le commander de nouvelles cartes, mais je pense que j'ai comme réussi, peut-être à juste par téléphone, mais je voulais juste être sûre que."
9140580196870000251_Charles,9.14058E+18,Mais ben là dans le fond c'est ça j'avais [bruit] ma carte de crédit dans le fond elle est brisée elle est comme [mot] puis là la puce elle fonctionne dans le fond dans juste certains magasins là comme [agente dit: ok] des fois il la capte pas des fois ça peut marcher mais je voulais commander une nouvelle carte mais je pense j'ai comme réussi peut-être à juste par téléphone mais je voulais juste être sûr que.,"Mais Ben là, dans le fond, c'est ça. J'avais ma carte de crédit. Dans le fond, elle est brisée, elle est comme blabla. Pis là la puce elle fonctionne dans le fond dans juste certains magasins, là comme des fois il l'a capte pas, des fois ça peut marcher mais je voulais commander une nouvelle carte mais je pense j'ai comme réussi, peut-être à juste par téléphone mais je voulais juste être sûr que."
9140580196870000251_NajatS,9.14058E+18,Mais ben là dans le fond c'est ça j'avais [bruit] ma carte de crédit dans le fond elle est brisée elle est comme [mot] puis là la puce elle fonctionne dans le fond dans juste certains magasins là comme [agente dit: ok] des fois il la capte pas des fois ça peut marcher mais je voulais commander une nouvelle carte mais je pense j'ai comme réussi peut-être à juste par téléphone mais je voulais juste être sûr que.,"Mais Ben là, dans le fond, c'est ça. J'avais ma carte de crédit. Dans le fond, elle est brisée, elle est comme Baba, puis là la puce, elle fonctionne dans le fond dans juste certains magasins, là, comme des fois il l'a capte pas, des fois ça peut marcher mais je voulais commander une nouvelle carte mais je pense, j'ai comme réussi, peut-être à juste par téléphone mais je voulais juste être sûre que."
9140617105160000251_AwaS,9.14062E+18,Oui [hésitation] écoutez j'appelle parce qu'on m'a dit que ma ligne avait avec ma banque [mot] en ligne avait été interrompue et on m'a dit d'appeler au numéro que j'ai déjà signalé et auquel vous répondez.,"Oui, écoutez, j'appelle parce qu'on m'a dit que ma ligne avait avec ma banque, bla-bla-bla. En ligne, avait été interrompue et on m'a dit d'appeler au numéro que j'ai déjà signalé et auquel vous répondez."
9140617105160000251_Charles,9.14062E+18,Oui [hésitation] écoutez j'appelle parce qu'on m'a dit que ma ligne avait avec ma banque [mot] en ligne avait été interrompue et on m'a dit d'appeler au numéro que j'ai déjà signalé et auquel vous répondez.,"Oui, écoutez, j'appelle parce qu'on m'a dit que ma ligne avec ma banque en ligne avait été interrompue et on m'a dit d'appeler au numéro que j'ai déjà signalé et auquel vous répondez."
9140617105160000251_NaimaF,9.14062E+18,Oui [hésitation] écoutez j'appelle parce qu'on m'a dit que ma ligne avait avec ma banque [mot] en ligne avait été interrompue et on m'a dit d'appeler au numéro que j'ai déjà signalé et auquel vous répondez.,"Écoutez, j'appelle parce qu'on m'a dit que ma ligne avait avec ma banque en ligne, avait été interrompue et on m'a dit d'appeler au numéro que j'ai déjà signalé et auquel vous répondez."
9140642703570000251_Charles,9.14064E+18,Parce que je suis perdu mon carte.,Parce que je suis perdu mon carte.
9140642703570000251_rima,9.14064E+18,Parce que je suis perdu mon carte.,Parce que je suis perdu mon carte.
9140656450020000251_NajatS,9.14066E+18,En fait actuellement j'ai reçu aujourd'hui une nouvelle carte j'ai j'ai pas demandé une carte de remplacement ni de changer ma carte et sur la lettre ils me disent que pour prévention de la fraude j'aimerais juste savoir si c'est une politique de Mastercard de pouvoir envoyer une carte avant expiration.,"En fait. Actuellement, j'ai reçu aujourd'hui une nouvelle carte, j'ai j'ai pas demandé une carte de remplacement ni de changer ma carte et sur la lettre ils me disent que pour prévention de la fraude. J'aimerais juste savoir si c'est une politique de Mastercard de pouvoir envoyer une carte avant expiration?"
9140656450020000251_Natalia2,9.14066E+18,En fait actuellement j'ai reçu aujourd'hui une nouvelle carte j'ai j'ai pas demandé une carte de remplacement ni de changer ma carte et sur la lettre ils me disent que pour prévention de la fraude j'aimerais juste savoir si c'est une politique de Mastercard de pouvoir envoyer une carte avant expiration.,"En fait. Actuellement, j'ai reçu aujourd'hui une nouvelle carte, j'ai j'ai pas demandé une carte de remplacement ni de changer ma carte. Et sur la lettre, ils me disent que pour une prévention de la fraude, j'aimerais juste savoir si c'est une politique de Mastercard de pouvoir envoyer une carte avant l'expiration."
9140657267960000251_Anne,9.14066E+18,Oui euh moi j'ai des achats en ligne qui ont été fait effectuées sur ma carte de crédit puis euh je vois pas que ce soit moi qui les a fait là puis [hésitation] à moins que tu sois capable de me mentionner vraiment c'est quoi l'achat.,"Oui, moi j'ai des achats en ligne qui ont été faits effectuer sur ma carte de crédit, puis je vois pas que ce soit moi qui les ai fait. Puis à moins que tu sois capable de me mentionner vraiment c'est quoi l'achat."
9140657267960000251_NaimaF,9.14066E+18,Oui euh moi j'ai des achats en ligne qui ont été fait effectuées sur ma carte de crédit puis euh je vois pas que ce soit moi qui les a fait là puis [hésitation] à moins que tu sois capable de me mentionner vraiment c'est quoi l'achat.,"Oui, moi j'ai des achats en ligne qui ont été faits effectuer sur ma carte de crédit, puis je vois pas que ce soit moi qui les a fait là. Puis à moins que tu sois capable de me mentionner vraiment c'est quoi l'achat."
9140666537560000251_Anne,9.14067E+18,[hésitation] Je voudrais activer la carte de crédit.,Je voudrais activer la carte de crédit.
9140666537560000251_AwaS,9.14067E+18,[hésitation] Je voudrais activer la carte de crédit.,Je voudrais activer la carte de crédit.
9140666537560000251_NaimaF,9.14067E+18,[hésitation] Je voudrais activer la carte de crédit.,Je voudrais activer la carte de crédit.
9140702465330000251_Anne,9.1407E+18,"Parce que vous avez enlevé l'ancienne version puis moi je roulais seulement avec celle-là et puis la nouvelle chuis pas capable d'aller dessus parce que j'ai changé de courriel entre temps, et puis ça me dit chuis connecté mais chuis pas capable de de de rien faire avec.","Parce que vous avez enlevé l'ancienne version, puis moi je roulais seulement avec celle-là. Et puis la nouvelle, je suis pas capable d'aller dessus parce que j'ai changé de courriel entre-temps. Et puis samedi, je suis connectée, mais je suis pas capable de de de rien faire avec."
9140702465330000251_Charles,9.1407E+18,"Parce que vous avez enlevé l'ancienne version puis moi je roulais seulement avec celle-là et puis la nouvelle chuis pas capable d'aller dessus parce que j'ai changé de courriel entre temps, et puis ça me dit chuis connecté mais chuis pas capable de de de rien faire avec.","Parce que vous avez enlevé l'ancienne version, puis moi je roulais seulement avec celle-là, puis là la nouvelle je suis pas capable d'aller dessus parce que j'ai changé de courriel entre-temps. Et puis samedi je suis connecté, mais je suis pas capable de de de rien faire avec."
9140702465330000251_NajatS,9.1407E+18,"Parce que vous avez enlevé l'ancienne version puis moi je roulais seulement avec celle-là et puis la nouvelle chuis pas capable d'aller dessus parce que j'ai changé de courriel entre temps, et puis ça me dit chuis connecté mais chuis pas capable de de de rien faire avec.","Parce que vous avez enlevé l'ancienne version, puis moi je roulais seulement avec celle-là. Et puis la nouvelle je suis pas capable d'aller dessus parce que j'ai changé de courriel entre-temps. Et puis samedi, je suis connectée, mais je suis pas capable de de de rien faire avec."
9140711388420000251_Charles,9.14071E+18,"Non non, j'appelais justement pour signaler [hésitation] parce que je viens d'oublier mon... ma trousse là dans le métro.","Non, non, j'appelais justement pour signaler, parce que j'ai oublié mon ma trousse là dans le métro."
9140711388420000251_NajatS,9.14071E+18,"Non non, j'appelais justement pour signaler [hésitation] parce que je viens d'oublier mon... ma trousse là dans le métro.","Non, non, j'appelais juste pour signaler parce que je viens d'oublier mon ma trousse, là dans le métro."
9140734193750000251_NajatS,9.14073E+18,Oui écoutez je vais faire une grosse transaction avec ma carte de crédit [barge in] et euh je veux juste que ça ça puisse passer.,"Oui, écoutez, je vais faire une grosse transaction avec ma carte de crédit et je veux juste que ça ça puisse passer."
9140734193750000251_Natalia2,9.14073E+18,Oui écoutez je vais faire une grosse transaction avec ma carte de crédit [barge in] et euh je veux juste que ça ça puisse passer.,"Écoutez, je vais faire une grosse transaction avec ma carte de crédit et et je veux juste que ça ça puisse passer."
