file_id,contact_id,reference,nuance,genesys,microsoft,microsoft_dlm
9142119477600000251_NajatS,9.14212e+18,"c'est ça c'est le problème, j'ai fait une connerie, je voulais je voulais détruire moi la vieille carte [hésitation] Mastercard de de de de crédit [agent dit : oui]. J'ai j'ai j'ai charcuté le carte [hésitation] de débit.",C'est ça c'est le problème j'ai fait une connerie je voulais je voulais détruire moi la vieille carte Mastercard de 22 crédit j'ai j'ai charcuté la carte de débit,vingt et un c'est ça c'est le problème j'ai fait une connerie je voulais je voulais détruire moi la vieille carte mastercard de de de de crédit j'ai j'ai cut le carte de débit,"Si ça c'est le problème, j'ai fait une ******** et je voulais, je voulais détruire moi la vieille carte Mastercard de de de de crédit. J'ai, j'ai j'ai charcuté le carte de débit.","C'est ça, c'est le problème. J'ai fait une ******** je voulais, je voulais détruire moi la vieille carte Mastercard de de de de crédit. J'ai, j'ai, j'ai charcuté le carte de débit."
9142125856190000251_Anne,9.14213e+18,Ouais moi c'est pour rajouter un administrateur de notre compte de banque [agent dit d'accord] pour les solutions affaires.,Ouais moi c'est pour ajouter un administrateur de notre compte de banque pour les solutions affaires,vingt deux ouais moi c'est pour ajouter un administrateur dans notre compte de banque pour les solutions à faire,"Ouais, moi c'est pour ajouter un administrateur dans notre compte de banque pour les solutions à  faire.","Ouais, moi c'est pour ajouter un administrateur de notre compte de banque pour les solutions à faire."
9142125856190000251_AwaS,9.14213e+18,Ouais moi c'est pour rajouter un administrateur de notre compte de banque [agent dit d'accord] pour les solutions affaires.,Oui moi c'est pour ajouter un administrateur de notre compte de banque pour les solutions affaires,vingt trois en mois pour rajouter un administrateur de notre compte de banque pour les solutions à faire,Ouais moi c'est pour rajouter un administrateur de notre compte de banque. Pour les solutions à  faire.,Ouais moi c'est pour rajouter un administrateur de notre compte de banque. Pour les solutions affaires.
9142125856190000251_NaimaF,9.14213e+18,Ouais moi c'est pour rajouter un administrateur de notre compte de banque [agent dit d'accord] pour les solutions affaires.,Ouais moi c'est pour ajouter un administrateur d'un compte de banque pour les solutions affaires,vingt quatre ouais moi c'est pour rajouter un administrateur de notre compte de banque pour les solutions à faire,Ouais moi c'est pour rajouter un administrateur de notre compte de banque pour les solutions à  faire.,"Ouais, moi c'est pour ajouter un administrateur de notre compte de banque pour les solutions affaires."
9142127335170000251_Charles,9.14213e+18,oui bonjour je téléphone parce que mon solde mon prêt hypothécaire vient à échéance bientôt [agent dit : d'accord] et vous m'avez envoyé un courriel pour dire que je pouvais vous appeler pour négocier le taux dès maintenant.,Oui bonjour je téléphone parce que mon solde mon prêt hypothécaire vient à échéance bientôt et vous m'avez envoyé un courriel pour dire que je pouvais vous appeler pour négocier le taux dès maintenant,vingt cinq oui bonjour je téléphone parce que mon sol mon pré pote car vient échéance bientôt et vous m'avez envoyé un courriel pour dire que je pouvais vous appeler pour négocier le taux des maintenant,"Oui, Bonjour, je téléphone parce que mon solde, mon prêt hypothécaire, vient à  échéance bientôt et vous m'avez envoyé un courriel pour dire que je pouvais vous appeler pour négocier le taux dès maintenant.","Oui, Bonjour, je téléphone parce que mon solde, mon prêt hypothécaire, vient à échéance bientôt et vous m'avez envoyé un courriel pour dire que je pouvais vous appeler pour négocier le taux dès maintenant."
9142127335170000251_NajatS,9.14213e+18,oui bonjour je téléphone parce que mon solde mon prêt hypothécaire vient à échéance bientôt [agent dit : d'accord] et vous m'avez envoyé un courriel pour dire que je pouvais vous appeler pour négocier le taux dès maintenant.,Oui bonjour je téléphone parce que mon solde mon prêt hypothécaire d'un change bientôt et vous m'avez envoyé un courriel pour dire que je pouvais vous appeler pour négocier le taux dès maintenant,oui bonjour je téléphone parce que mon solde mon prix pot car j'ai un échange bientôt et vous m'avez envoyé un courriel pour dire que je pourrai vous appeler pour négocier le taux de maintenant,"Oui, Bonjour, je téléphone parce que mon solde, mon prêt hypothécaire, vient à  échéance bientôt et vous m'avez envoyé un courriel pour dire que je pouvais vous appeler pour négocier le taux dès maintenant.","Oui, Bonjour, je téléphone parce que mon solde, mon prêt hypothécaire, vient à échéance bientôt et vous m'avez envoyé un courriel pour dire que je pouvais vous appeler pour négocier le taux dès maintenant."
9142127335170000251_rima,9.14213e+18,oui bonjour je téléphone parce que mon solde mon prêt hypothécaire vient à échéance bientôt [agent dit : d'accord] et vous m'avez envoyé un courriel pour dire que je pouvais vous appeler pour négocier le taux dès maintenant.,Oui bonjour je téléphone parce que mon solde de mon prêt hypothécaire vient échéance bientôt et vous m'avez envoyé un courriel pour dire que je pouvais vous appeler pour négocier le taux dès maintenant,oui bonjour je téléphone parce que mon sol de mon pré he pote cas vient à échéance bientôt et vous m'avez envoyé un courriel pour dire que je pouvais vous appeler pour négocier le taux des maintenant,"Oui, Bonjour, je téléphone parce que mon solde, mon prêt hypothécaire, vient à  échéance bientôt et vous m'avez envoyé un courriel pour dire que je pouvais vous appeler pour négocier le taux dès maintenant.","Oui, Bonjour, je téléphone parce que mon solde, mon prêt hypothécaire, vient à échéance bientôt et vous m'avez envoyé un courriel pour dire que je pouvais vous appeler pour négocier le taux dès maintenant."
9142152507160010251_Charles,9.14215e+18,En fait [hésitation] moi j'ai cette fin de semaine [hésitation] je voulais acheter quelque chose sur un site internet [hésitation] j'ai utilisé ma carte ben en fait le PayPal [hésitation] mais en fait le site c'est un site fictif donc quand j'ai entré de le montant j'ai fait la transaction [hésitation] j'ai rien reçu comme [hésitation] comment on peut dire [hésitation] que c'est bien placé la commande donc ils ont dit oui accepté mais il y a aucune autre information à ce [mot] je me suis rendu compte que c'était un site frauduleux.,En fait moi j'ai cette fin de semaine je voulais acheter quelque chose sur un site Internet j'ai utilisé ma carte ben en fait le PayPal mais en fait le site c'est un site fictif donc quand j'ai entré le de le montant j'ai fait la transaction j'ai rien reçu comme comment on peut dire que c'est bien placée la commande donc ils ont dit oui accepté mais y'a aucune autre information à ce je me suis rendu compte que c'est un site frauduleux,crois en fait euh moi j'ai sept fin de semaine je voulais acheter quelque chose sur un site internet j'ai utilisé ma carte mais en fait le p parle euh mais en fait le site c'est un set fictif donc quand j'en pris le de le montant j'ai faite la transaction euh j'ai rien reçu comme euh comment on peut dire euh que c'est bien placé la commande donc ils ont dit oui accepter mais y a aucune autre information ce je me suis rendu compte que c'est un site du leur,"En fait, moi j'ai cette fin de semaine, je voulais acheter quelque chose sur un site internet, j'ai utilisé ma carte. En fait le Paypal, mais en fait le site c'est un site fictif donc quand j'entrai le de le montant, j'ai fait la transaction, j'ai rien reçu comme comment on peut dire que c'est bien placé la commande donc ils ont dit oui accepté mais il y a aucune autre information à  ce. Je me suis rendu compte que c'était un site frauduleux.","En fait, moi j'ai cette fin de semaine, je voulais acheter quelque chose sur un site internet, j'ai utilisé ma carte, Ben en fait le Paypal, mais en fait le site c'est un site fictif donc quand j'entrai le de le montant j'ai fait la transaction, j'ai rien reçu comme comment on peut dire que c'est bien placé la commande donc ils ont dit oui accepté mais y'a aucune autre information à ce. Je me suis rendu compte que c'était un site frauduleux."
9142152507160010251_NaimaF,9.14215e+18,En fait [hésitation] moi j'ai cette fin de semaine [hésitation] je voulais acheter quelque chose sur un site internet [hésitation] j'ai utilisé ma carte ben en fait le PayPal [hésitation] mais en fait le site c'est un site fictif donc quand j'ai entré de le montant j'ai fait la transaction [hésitation] j'ai rien reçu comme [hésitation] comment on peut dire [hésitation] que c'est bien placé la commande donc ils ont dit oui accepté mais il y a aucune autre information à ce [mot] je me suis rendu compte que c'était un site frauduleux.,En fait moi j'ai cette fin de semaine je voulais acheter quelque chose sur un site Internet j'ai utilisé ma carte ben en fait le PayPal mais en fait le site c'est un site fictif donc quand j'ai rentré le montant j'ai fait la transaction j'ai rien reçu comme comment on peut dire que c'est bien placée la commande donc ils ont dit oui accepté mais il y a aucune autre information à ce je me suis rendue compte que c'était un site frauduleux,quatre en fait euh moi j'ai cette fin une semaine je voulais acheter quelque chose sur un site internet euh j'ai utilisé ma carte en en fait le papa le mais en avec le site actif donc euh euh quand j'ai rentré euh le montant j'ai fait la transaction euh j'ai rien reçu comme euh comment on peut à dire euh que c'est bien placé la commande donc euh ils ont dit oui accepter mais il y a aucune autre information à ce bouge me suis rendu compte que c'était assez produit le,"En fait, moi j'ai cette fin de semaine, je voulais acheter quelque chose sur un site internet, j'ai utilisé ma carte d'un. En fait le Paypal, mais en fait le site c'est un site fictif. Donc quand je rentrais le montant j'ai fait la transaction, j'ai rien reçu comme comment on peut dire que c'est bien placé la commande donc ils ont dit oui accepté mais il y a aucune autre information à  ce Bru. Je me suis rendue compte que c'était un site frauduleux.","En fait, moi j'ai cette fin de semaine, je voulais acheter quelque chose sur un site internet, j'ai utilisé ma carte d'un. En fait le Paypal, mais en fait le site c'est un site fictif donc quand j'ai rentré le montant j'ai fait la transaction, j'ai rien reçu comme comment on peut dire que c'est bien placée la commande donc ils ont dit oui accepté mais il y a aucune autre information à ce Blu. Je me suis rendue compte que c'était un site frauduleux."
9142152507160010251_NajatS,9.14215e+18,En fait [hésitation] moi j'ai cette fin de semaine [hésitation] je voulais acheter quelque chose sur un site internet [hésitation] j'ai utilisé ma carte ben en fait le PayPal [hésitation] mais en fait le site c'est un site fictif donc quand j'ai entré de le montant j'ai fait la transaction [hésitation] j'ai rien reçu comme [hésitation] comment on peut dire [hésitation] que c'est bien placé la commande donc ils ont dit oui accepté mais il y a aucune autre information à ce [mot] je me suis rendu compte que c'était un site frauduleux.,En fait moi j'ai cette fin de semaine je voulais acheter quelque chose sur un site Internet j'ai utilisé ma carte ben en fait le PayPal mais en fait le site c'est un site fictif donc quand j'ai entrées de le montant j'ai fait la transaction j'ai rien reçu comme comment on peut dire que c'est bien placée la commande donc ils ont dit oui accepté mais y'a aucune autre information à sur je me suis rendue compte que c'était un site frauduleux,cinq en fait euh moi j'ai cette fin de semaine je voulais acheter quelque chose sur un site internet euh j'utilise ma carte ben en fait le papa euh mais en fait le site c'est un sujet donc quand j'ai entré de le montant j'ai fait la transaction euh j'ai rien reçu comme comment on peut dire euh que c'est bien placé la commande donc ils ont dit oui accepté mais il y a aucune autre information à ce je me suis rendu compte que c'était une roule,"En fait, moi j'ai cette fin de semaine, je voulais acheter quelque chose sur un site internet, j'utilisais ma carte, Ben en fait le Paypal, mais en fait le site c'est un site fictif donc quand j'ai entré de le montant, j'ai fait la transaction, j'ai rien reçu comme comment on peut dire que c'est bien placé la commande donc ils ont dit oui accepter mais il n'y a aucune autre information à  ce matin. Je me suis rendu compte que c'était un site frauduleux.","En fait, moi j'ai cette fin de semaine, je voulais acheter quelque chose sur un site internet, j'utilisais ma carte, Ben en fait le Paypal, mais en fait le site c'est un site fictif donc quand j'ai entré de le montant, j'ai fait la transaction, j'ai rien reçu comme comment on peut dire que c'est bien placé la commande donc ils ont dit oui accepter mais il y a aucune autre information à ce matin. Je me suis rendu compte que c'était un site frauduleux."
9142153219360010251_Anne,9.14215e+18,Ok donc vous devez avoir l'information. C'est à cause que j' ai appelé de ça peut-être 3 semaines de ça à peu près pour [hésitation] des choses qui embarquent sur mon compte je sais pas de où ça vient. Sont en train supposé vérifier puis [hésitation] m'enlever ça sur mon compte. Va savoir si ça a été faite.,OK donc vous devez avoir l'information c'est à cause que j'ai appelé de ça peut-être trois semaines de ça à peu près pour des choses qui embarquent sur mon compte j'sais pas d'où ça vient sont en train supposé vérifier pis m'enlever ça sur mon compte savoir sept et sept,ok donc vous devez avoir l'information c'est à cause que j'ai appelé de ça peut être trois semaines de ça à peu près pour euh des choses qui embarque sur mon compte je sais pas du sa bien sont en train suppose vérifier puis euh mal ver ça sur mon compte euh ça va si ça a été fait,"Okay, donc vous devez avoir l'information, c'est à  cause que j'ai appelé de ça. Peut-être 3 semaines de ça à  peu près pour des choses qui embarquent sur mon compte. Je sais pas d'où ça vient, sont en train de supposer, vérifier puis m'enlever ça sur mon compte, savoir si ça a été fait.","Okay, donc vous devez avoir l'information, c'est à cause que j'ai appelé de ça. Peut-être 3 semaines de ça à peu près pour des choses qui embarquent sur mon compte. Je sais pas d'où ça vient, sont en train de supposer, vérifier puis m'enlever ça sur mon compte, savoir si ça a été fait."
9142153219360010251_Charles,9.14215e+18,Ok donc vous devez avoir l'information. C'est à cause que j' ai appelé de ça peut-être 3 semaines de ça à peu près pour [hésitation] des choses qui embarquent sur mon compte je sais pas de où ça vient. Sont en train supposé vérifier puis [hésitation] m'enlever ça sur mon compte. Va savoir si ça a été faite.,OK donc vous devez avoir l'information c'est à cause que j'ai appelé de ça peut-être trois semaines de ça à peu près pour des choses qui embarquent sur mon compte je sais pas de où ça vient sont en train supposé vérifier pis m'enlever ça sur mon compte va savoir si ça été fait,sept okay donc vous devez avoir l'information c'est à cause que j'ai appelé de ça peut être trois semaines de ça à peu près pour des choses qui embarque sur mon compte je sais pas de ou aie sont en très supposés vérifier puis euh m'enlever ça sur mon compte on va savoir site fait,"OK, donc vous devez avoir l'information, c'est à  cause que j'ai appelé de ça. Peut-être 3 semaines de ça à  peu près pour des choses qui embarquent sur mon compte. Je sais pas de où ça vient, sont en train de supposer, vérifier puis m'enlever ça sur mon compte, va savoir si ça a été fait.","Ok, donc vous devez avoir l'information, c'est à cause que j'ai appelé de ça. Peut-être 3 semaines de ça à peu près pour des choses qui embarquent sur mon compte. Je sais pas d'où ça vient, sont en train de supposer, vérifier puis m'enlever ça sur mon compte, va savoir si ça a été fait."
9142153219360010251_NajatS,9.14215e+18,Ok donc vous devez avoir l'information. C'est à cause que j' ai appelé de ça peut-être 3 semaines de ça à peu près pour [hésitation] des choses qui embarquent sur mon compte je sais pas de où ça vient. Sont en train supposé vérifier puis [hésitation] m'enlever ça sur mon compte. Va savoir si ça a été faite.,OK donc vous devez avoir l'information c'est à cause que j'ai appelé de ça peut-être trois semaines de ça à peu près pour des choses sur mon compte je sais pas d'où ça vient sont en train de vérifier pis sur mon compte savoir si sa défaite,oui okay donc vous devez avoir l'information c'est à cause que j'ai appelé de ça peut être trois semaines de ça à peu près pour des choses embarque sur mon compte je sais pas d'ou ça vient son trait supposé vérifier puis sur mon compte va savoir si ça a été fait,"Okay, donc vous devez avoir l'information, c'est à  cause que j'ai appelé de ça. Peut-être 3 semaines de ça à  peu près pour des choses qui embarquent sur mon compte. Je sais pas d'où ça vient, sont en train supposés vérifier puis m'enlever ça sur mon compte. Ben savoir si ça a été faite.","Okay, donc vous devez avoir l'information, c'est à cause que j'ai appelé de ça. Peut-être 3 semaines de ça à peu près pour des choses qui embarquent sur mon compte. Je sais pas d'où ça vient, sont en train supposé vérifier puis m'enlever ça sur mon compte. Ben savoir si ça a été faite."
9142167959220000251_Charles,9.14217e+18,"[hésitation] j'ai fait un prêt hypothécaire là...le... l'année passée je l'avais augmenté puis j'avais le droit de mettre [hésitation] je pense [hésitation] [barge in] 10 % donc ça fait que cette année c'est ça là, j'en ai fait un intialement quand que j'ai réhypothéqué vu que c'était l'année passée. Donc, cette année j'aurai encore le droit de mettre un autre 10%.",J'ai fait un prêt hypothécaire là le l'année passée je l'avais remonté pis j'avais droit de mettre je pense 10 pourcent donc ça fait que cette année c'est ça là j'en ai fait un initialement quand j'ai entré hypothéquer vu que c'était l'année passée donc cette année j'ai encore le droit de mettre un autre 10 pourcent,euh j'ai fait un prie déclare là le l'année passée je l'avais augmenté puis je vais droit de mettre je pense à dix pour cent donc ça fait que cette année c'est ça là j'en ai fait initialement quand j'ai en re pote que vu que c'était année passée donc cette année j'ai encore le droit de mettre un autre du pour ça,"J'ai fait un prêt hypothécaire la le l'année passée je l'avais augmentée, puis j'avais droit de mettre je pense 10% donc ça fait que cette année et c'est ça là  j'en ai fait un initialement quand j'ai re hypothèque vu que c'était l'année passée donc cette année j'aurais encore le droit de mettre un autre 10%.","J'ai fait un prêt hypothécaire là le l'année passée je l'avais augmenté, puis j'avais droit de mettre je pense 10 pourcent donc ça fait que cette année et c'est ça là j'en ai fait un initialement quand j'ai réhypothéqué vu que c'était l'année passée donc cette année j'aurais encore le droit de mettre un autre 10 pourcent."
9142167959220000251_NajatS,9.14217e+18,"[hésitation] j'ai fait un prêt hypothécaire là...le... l'année passée je l'avais augmenté puis j'avais le droit de mettre [hésitation] je pense [hésitation] [barge in] 10 % donc ça fait que cette année c'est ça là, j'en ai fait un intialement quand que j'ai réhypothéqué vu que c'était l'année passée. Donc, cette année j'aurai encore le droit de mettre un autre 10%.",J'ai fait un prêt hypothécaire là le l'année passée je l'avais augmenté puis j'avais le droit de mettre j'pense 10 pourcent donc ça fait que cette année c'est ça là j'en ai fait un initialement quand que j'ai réhypothéqué vu que c'était l'année passée donc cette année j'aurais encore le droit de mettre un autre 10 pourcent,ce euh j'ai fait un prix paire là le l'année passée je l'avais augmenté puis j'avais le droit de mettre je pense dix pour cent donc ça fait que cette année c'est ça là j'en ai fait un initialement quand que jar pote vu que c'était l'année passée donc cette année je vais encore le droit de mettre un autre dix pour cent,J'ai fait un prêt hypothécaire là  le l'année passée je l'avais augmente puis j'avais le droit de mettre. Je pense 10% donc ça fait que cette année c'est ça. Là  j'en ai fait un initialement quand que j'ai hypothéqué vu que c'était l'année passée. Donc cette année j'ai encore le droit de mettre un autre 10%.,J'ai fait un prêt hypothécaire là le l'année passée je l'avais augmenté puis j'avais le droit de mettre je pense 10 pourcent donc ça fait que cette année c'est ça. Là j'en ai fait un initialement quand que j'ai réhypothéqué vu que c'était l'année passée donc cette année je encore le droit de mettre un autre 10%.
9142167959220000251_rima,9.14217e+18,"[hésitation] j'ai fait un prêt hypothécaire là...le... l'année passée je l'avais augmenté puis j'avais le droit de mettre [hésitation] je pense [hésitation] [barge in] 10 % donc ça fait que cette année c'est ça là, j'en ai fait un intialement quand que j'ai réhypothéqué vu que c'était l'année passée. Donc, cette année j'aurai encore le droit de mettre un autre 10%.",J'ai fait un prêt hypothécaire là le l'année passée je l'avais remonté pis j'avais le droit de mettre je pense 10 pourcent donc ça fait que cette année c'est ça là j'en ai faite un initialement quand j'ai réhypothéqué vu que c'était l'année passée donc cette année j'aurais encore le droit de mettre un autre 10 pourcent,un euh j'ai fait après pote car là le l'année passée je l'avais augmenté puis j'avais le droit de mettre euh je pense euh euh dix pourcent donc ça fait que cette année ce son j'en ai fait un initialement quand que géré pote que vous c'était la né merci donc cette année j'aurai encore le droit de mettre un autre dix pourcent,"J'ai fait un prêt hypothécaire là  le l'année passée je l'avais augmentée, puis j'avais le droit de mettre. Je pense 10% donc ça fait que cette année c'est ça. Là  j'en ai fait un initialement quand que j'ai repos thèque vu que c'était l'année passée donc cette année j'aurais encore le droit de mettre un autre 10%.",J'ai fait un prêt hypothécaire là le l'année passée je l'avais augmenté puis j'avais le droit de mettre je pense 10 pourcent donc ça fait que cette année c'est ça. Là j'en ai fait un initialement quand que j'ai réhypothéqué vu que c'était l'année passée donc cette année j'aurais encore le droit de mettre un autre 10 pourcent.
9142168566870000251_Charles,9.14217e+18,Oui moi c'est pour payer [hésitation] la Mastercard Canadian Tire [agent dit d'accord] et puis [hésitation] la Mastercard de la banque [agent dit ok] J'ai 2 comptes.,Oui moi c'est pour payer la Mastercard Canadian tire puis la MasterCard de la banque j'ai deux comptes,douze oui moi c'est pour payer euh la mastercard canadien tire et puis euh la mastercard de la banque j'ai deux cas,"Oui, moi c'est pour payer la Mastercard Canadian tire et puis la Mastercard de la Banque, j'ai 2 comptes.","Oui, moi c'est pour payer la Mastercard Canadian tire et puis la Mastercard de la Banque, j'ai 2 comptes."
9142168566870000251_NaimaF,9.14217e+18,Oui moi c'est pour payer [hésitation] la Mastercard Canadian Tire [agent dit d'accord] et puis [hésitation] la Mastercard de la banque [agent dit ok] J'ai 2 comptes.,Oui moi c'est pour payer la MasterCard Canadian tire puis la MasterCard de la banque j'ai deux comptes,y oui moi c'est pour payer euh la mastercard contenter euh et puis euh la mastercard de la banque g deux comptes,"Oui, moi c'est pour payer la Mastercard Canadian tire. Et puis la Mastercard de la Banque, j'ai 2 comptes.","Oui, moi c'est pour payer la Mastercard Canadian tire. Et puis la Mastercard de la Banque, j'ai 2 comptes."
9142168566870000251_NajatS,9.14217e+18,Oui moi c'est pour payer [hésitation] la Mastercard Canadian Tire [agent dit d'accord] et puis [hésitation] la Mastercard de la banque [agent dit ok] J'ai 2 comptes.,Oui moi c'est pour payer un la Mastercard Canadian Tire et puis la MasterCard de la banque j'ai deux comptes,quatorze oui moi c'est pour payer euh la mastercard canadian tire et puis euh la mastercard de la banque j'ai deux comptes,"Oui, moi c'est pour payer la Mastercard Canadian tire et puis la Mastercard de la Banque, j'ai 2 comptes.","Oui, moi c'est pour payer la Mastercard Canadian tire et puis la Mastercard de la Banque, j'ai 2 comptes."
9142185565670000251_AwaS,9.14219e+18,"Alors ben c'est comme j'expliquais à Julie précédemment, [hésitation] j'ai reçu un virement Interac par [hésitation] mon adresse e-mail et là j'essaie de le déposer dans ma Banque Nationale et ça ne fonctionne pas.",Alors ben c'est comme à Julie précédemment j'ai reçu un virement Interac par mon adresse e-mail là j'essaie de le déposer dans ma Banque Nationale et ça ne fonctionne pas,think alors ben c'est comme j'expliquais à julie précédemment euh j'ai reçu rarement intérêt par mon adresse mer et le essaie de le déposer dans ma banque national et ça ne fonctionne pas,"Alors Ben c'est comme c'est expliquer à  Julie, précédemment j'ai reçu un virement interac par mon adresse e-mail et là  j'essaie de le déposer dans ma banque nationale et ça ne fonctionne pas.","Alors Ben c'est comme j'expliquait à Julie précédemment j'ai reçu un virement interac par mon adresse e-mail, et là j'essaie de le déposer dans ma banque nationale et ça ne fonctionne pas."
9142185565670000251_NaimaF,9.14219e+18,"Alors ben c'est comme j'expliquais à Julie précédemment, [hésitation] j'ai reçu un virement Interac par [hésitation] mon adresse e-mail et là j'essaie de le déposer dans ma Banque Nationale et ça ne fonctionne pas.",Alors ben c'est comme j'expliquais à Julie précédemment j'ai reçu un virement Interac par mon adresse e-mail et là j'essaie de le déposer dans ma Banque Nationale et ça ne fonctionne pas,seize alors là c'est comme j'ai expliqué à julie précédemment euh j'ai reçu un virement intra par euh mon adresse e mail et là j'essaie de le déposer dans ma banque nationale et ça ne fonctionne pas,Alors Ben c'est comme j'expliquais à  Julie précédemment j'ai reçu un virement interac par mon adresse e-mail et là  j'essaie de le déposer dans ma banque nationale et ça ne fonctionne pas.,"Alors Ben c'est comme j'expliquais à Julie précédemment j'ai reçu un virement interac par mon adresse e-mail. Et là, j'essaie de le déposer dans ma banque nationale et ça ne fonctionne pas."
9142185565670000251_NajatS,9.14219e+18,"Alors ben c'est comme j'expliquais à Julie précédemment, [hésitation] j'ai reçu un virement Interac par [hésitation] mon adresse e-mail et là j'essaie de le déposer dans ma Banque Nationale et ça ne fonctionne pas.",Alors ben c'est comme j'expliquais à Julie précédemment j'ai reçu 10 Interac par mon adresse e-mail et là j'essaie de le déposer dans ma Banque Nationale et ça ne fonctionne pas,vous sept alors ben c'est comme j'expliquais à julie précédemment euh j'ai reçu un virement intérêt par mon adresse e mail et là j'essaie de le déposer dans la banque nationale et ça ne fonctionne pas,Alors Ben c'est comme j'expliquais à  Julie précédemment j'ai reçu un virement interac par mon adresse mail et là  j'essaie de le déposer dans ma banque nationale et ça ne fonctionne pas.,"Alors Ben c'est comme j'expliquais à Julie précédemment j'ai reçu un virement interac par mon adresse e-mail. Et là, j'essaie de le déposer dans ma banque nationale et ça ne fonctionne pas."
9142222348900000251_NaimaF,9.14222e+18,Oui bonjour j'aurais voulu transférer 1000 dollars de mon CELI à mon compte courant s'il vous plaît. ,Oui bonjour j'aurais voulu transférer 1000 $ de mon CELI à mon compte courant s'il vous plaît,dix huit oui bonjour j'aurais voulu transfère mille dollars de mon sali à mon compte au courant s'il vous plaît,"Oui Bonjour, j'aurais voulu transférer 1000$ de mon celi à  mon compte courant s'il vous plaît.","Oui Bonjour, j'aurais voulu transférer 1000$ de mon celi à mon compte courant s'il vous plaît."
9142222348900000251_NajatS,9.14222e+18,Oui bonjour j'aurais voulu transférer 1000 dollars de mon CELI à mon compte courant s'il vous plaît. ,Oui bonjour j'aurais voulu transférer 1000 $ de mon CELI à mon compte courant s'il vous plaît,dix neuf oui bonjour j'aurais voulu transférer mille dollars de mon celle à mon compte courant s'il vous plait,"Oui Bonjour, j'aurais voulu transférer 1000$ de mon celi à  mon compte courant s'il vous plaît.","Oui Bonjour, j'aurais voulu transférer 1000$ de mon celi à mon compte courant s'il vous plaît."
9142228937820000251_Charles,9.14223e+18,[hésitation] je vous appelle parce qu'en fait [hésitation] j'ai 3 compagnies en tout à la Banque Nationale [hésitation] il y en a une qui a été créée récemment [hésitation] on m'a envoyé un code d'utilisateur et un mot de passe là j'ai été modifié ça tantôt mais en fait ce que j'aimerais c'est que cette troisième compagnie là soit intégrée à mon autre compte [hésitation] mon autre code d'utilisateur où j'ai déjà mes 2 autres compagnies.,Je vous appelle parce que en fait j'ai trois compagnies en tout à la Banque Nationale y'en a une qui été créée récemment et on m'envoyé un code d'utilisateur et un mot de passe là j'ai été modifier ça tantôt mais en fait ce que j'aimerais c'est que cette troisième compagnie là soit intégrée à mon autre compte mon autre code d'utilisateur où j'ai déjà mes deux autres compagnies,euh je vous appelle parce que en fait j'ai trois compagnies en tout à la banque nationale euh y en a une qui a été créée récemment à et on m'a envoyé un code d'utilisateur et un mot de passe j'ai été modifié ça tantôt mais en fait ce que j'aimerais c'est que cette troisième compagnie là soit intégrée à mon autre compte mon autre code d'utilisateur ou j'ai déjà mes deux autres compagnies,"Je vous appelle parce que en fait j'ai 3 compagnies en tout à  la banque nationale et en a une qui a été créée récemment et on m'a envoyé un code d'utilisateur et un mot de passe. Là  j'ai été modifié ça tantôt, mais en fait ce que j'aimerais c'est que cette 3e compagnie là  soit intégrée à  mon autre compte, mon autre code d'utilisateur où j'ai déjà  mes 2 autres compagnies.","Je vous appelle parce que en fait j'ai 3 compagnies en tout à la banque nationale et en a une qui a été créée récemment et on m'a envoyé un code d'utilisateur et un mot de passe. Là j'ai été modifier ça tantôt, mais en fait ce que j'aimerais c'est que cette 3e compagnie là soit intégrée à mon autre compte, mon autre code d'utilisateur où j'ai déjà mes 2 autres compagnies."
